"article_link","headline","is_sarcastic"
"https://www.huffingtonpost.com/entry/south-dakota-high-school-principal-injured-in-school-shooting_us_560c0ce1e4b0768127001924","south dakota high school principal injured in school shooting","0"
"https://politics.theonion.com/jeb-bush-inching-podium-closer-to-center-of-stage-durin-1819578379","jeb bush inching podium closer to center of stage during commercial breaks","1"
"https://www.huffingtonpost.com/entry/the-spirit-of-paris-must-prevail_us_59407cafe4b0d3185485c21c","the spirit of paris must prevail","0"
"https://www.huffingtonpost.com/entry/a-new-what_b_9002772.html","a new what??","0"
"https://www.theonion.com/depot-buys-max-nations-office-supply-loving-teens-text-1819574579","'depot buys max,' nation's office-supply-loving teens text frantically to one another","1"
"https://www.huffingtonpost.com/entry/or-do-you-want-to-come-wi_b_5452001.html","or do you want to come with me and change the world?","0"
"https://local.theonion.com/report-that-whole-side-of-family-just-like-that-1820636740","report: that whole side of family just like that","1"
"https://www.huffingtonpost.com/entry/its-another-ho-ho-horowit_b_6359422.html","it's another ho-ho-horowitz christmas!","0"
"https://www.huffingtonpost.com/entry/no-bruce-jenner-is-not-having-a-midlife-crisis_b_7164274.html","no, bruce jenner is not having a 'midlife crisis'","0"
"https://www.huffingtonpost.com/entry/the-wage-gap-closed-by-one-whole-cent-this-year_us_567aba89e4b014efe0d79df9","the wage gap closed by a whopping one cent in 2015","0"
"https://www.huffingtonpost.com/entry/interview-with-elaine-jun_b_5214487.html","interview with elaine jung","0"
"https://politics.theonion.com/biden-quietly-singing-pearl-jams-even-flow-during-secur-1819589405","biden quietly singing pearl jam's 'even flow' during security briefing","1"
"https://www.theonion.com/busybody-fireman-ruins-suicide-attempt-1819586180","busybody fireman ruins suicide attempt","1"
"https://www.theonion.com/face-of-jesus-seen-on-miracle-hippie-1819564344","face of jesus seen on miracle hippie","1"
"https://www.huffingtonpost.com/entry/dreamers-in-state-tuition-georgia_us_56afb0f3e4b0b8d7c2301a8d","dreamers can't sue for in-state tuition in georgia, state supreme court rules","0"
"https://www.huffingtonpost.com/entry/lucky-pig-colorado-highway-home_us_5616d1f9e4b0e66ad4c70df5","lucky the pig finds a happy home after falling onto highway","0"
"https://www.huffingtonpost.com/entry/my-modest-proposal_b_5175668.html","my modest proposal","0"
"https://www.huffingtonpost.com/entry/9-page-turners-too-addictive-to-put-down_us_59f8cadee4b0b7f0915f6255","9 page-turners too addictive to put down","0"
"https://www.theonion.com/empire-state-building-ultimately-supports-nsa-spying-me-1819591235","empire state building ultimately supports nsa spying measures","1"
"https://www.huffingtonpost.com/entry/real-af-taraji-p-henson-quotes_us_586bc7f2e4b0eb58648a8915","7 times we needed to hear taraji p. henson keep it real","0"
"https://www.huffingtonpost.com/entry/chelsea-handler-donald-trump_us_582282ade4b0e80b02cdc1c8","chelsea handler has a last-minute reminder why you shouldn't vote for trump","0"
"https://www.huffingtonpost.com/entry/msf-refuses-eu-funding-in-protest-at-turkey-migrant-deal_us_5763be62e4b0853f8bf06afa","msf is refusing all eu funding in protest at turkey migrant deal","0"
"https://www.theonion.com/world-doesnt-even-know-who-to-admire-anymore-after-tom-1819574580","world doesn't even know who to admire anymore after tom hanks murders 5","1"
"https://entertainment.theonion.com/breaking-bad-ends-with-reveal-that-whole-series-was-p-1819575655","'breaking bad' ends with reveal that whole series was plot of book marie shoplifted","1"
"https://politics.theonion.com/gop-establishment-relieved-after-conventionally-abhorre-1819579020","gop establishment relieved after conventionally abhorrent beliefs make way onto presidential ticket","1"
"https://www.huffingtonpost.com/entry/different-from-the-norm-1_b_5793132.html","different from the norm: 12 unique hotel stays in nyc","0"
"https://www.huffingtonpost.com/entry/fresh-off-the-boat-lunar-new-year_us_5a83272ee4b0adbaf3d7f9aa","'fresh off the boat' kid stars talk lunar new year, immigrant roots","0"
"https://www.huffingtonpost.com/entry/hacker-releases-new-orange-is-the-new-black-episodes-after-demanding-ransom_us_5904bb54e4b05c39767fe8f9","hacker releases new 'orange is the new black' episodes after demanding ransom","0"
"https://www.huffingtonpost.com/entry/6-reasons-why-i-dont-force-my-children-to-share_us_571be3fae4b0854bc7794d4f","6 reasons why i don't force my children to share","0"
"https://www.huffingtonpost.com/entry/camera-children-internet_us_57715856e4b0f168323a458a","is it just me or have kids become extra suave recently?","0"
"https://www.theonion.com/doctors-cancer-patients-who-watched-the-onion-s-amazon-1819574978","doctors: cancer patients who watched the onion's amazon pilot daily showed signs of remission","1"
"https://www.huffingtonpost.com/entry/queer-dance-party-protest-religious-liberty_us_590b5b53e4b0d5d9049a1412","queer dance party to protest 'religious liberty' executive order at white house","0"
"https://www.theonion.com/report-military-contractor-overcharged-pentagon-for-to-1819573106","report: military contractor overcharged pentagon for torturing iraqi citizens","1"
"https://www.huffingtonpost.com/entry/-obamas-foreign-policy_b_5264867.html","second-guessing obama's foreign policy","0"
"https://politics.theonion.com/sullen-jeff-sessions-scrolls-through-minority-incarcera-1819580109","sullen jeff sessions scrolls through minority incarceration statistics to cheer self up","1"
"https://entertainment.theonion.com/newly-released-female-iraqi-prisoners-offered-playboy-s-1819588061","newly released female iraqi prisoners offered playboy spread","1"
"https://www.huffingtonpost.com/entry/avengers-matching-tattoos_us_5af1d6bbe4b0ab5c3d6a949e","iron man, black widow, captain america, thor and hawkeye got matching tattoos","0"
"https://www.huffingtonpost.com/entry/endangered-species-act-turns-42_us_568173ade4b06fa68880ae0f","the endangered species act has been protecting imperiled animals and plants for 42 years","0"
"https://www.huffingtonpost.com/entry/david-blaine-bullet-catch_us_587245bce4b02b5f858927c1","david blaine's attempt to catch a bullet in his mouth went painfully wrong","0"
"https://local.theonion.com/area-man-sorry-hes-late-got-here-as-fast-as-he-could-1819569556","area man sorry he's late, got here as fast as he could","1"
"https://www.huffingtonpost.com/entry/fab-fiction-of-the-summer_b_10784846.html","fab fiction of the summer: the mexican flyboy","0"
"https://www.huffingtonpost.com/entry/jd-vance-republican-presidential-nominee-in-2032_us_5a121117e4b0e97dffee1f2c","j.d. vance: republican presidential nominee in 2032?","0"
"https://www.huffingtonpost.com/entry/afeni-shakur-showed-the-power-of-black-motherhood_us_5728f122e4b0bc9cb044cccd","afeni shakur showed the power of black motherhood","0"
"https://www.huffingtonpost.com/entry/star-wars-shrine-rent_us_5646203ae4b08cda34888fe0","this star wars shrine can now be rented for just $50 a night","0"
"https://www.huffingtonpost.com/entry/bill-cosby-lawyers-blast-media-over-assault-drugging-reports_us_55aef6b5e4b07af29d56c62a","bill cosby lawyers blast media over assault, drugging reports","0"
"https://www.huffingtonpost.com/entry/weinstein-company-bankruptcy_us_5ab0c136e4b0e862383ae3f5","weinstein company files for bankruptcy after sale talks collapse","0"
"https://www.theonion.com/authorized-personnel-enjoying-untold-pleasures-beyond-d-1819586435","authorized personnel enjoying untold pleasures beyond designated point","1"
"https://www.theonion.com/autoplaying-video-executes-cunning-ambush-45-seconds-af-1819580277","autoplaying video executes cunning ambush 45 seconds after opening page","1"
"https://www.theonion.com/vatican-employees-unable-to-relax-at-holiday-party-with-1819568853","vatican employees unable to relax at holiday party with pope around","1"
"https://www.huffingtonpost.com/entry/a-radical-post-bernie-coo_b_13707698.html","a radical post-bernie cooperative multicultural immigrant manifesto","0"
"https://www.huffingtonpost.com/entry/running-in-tap-shoes-choreographer-janine-molinari-on-teaching-broadway-kids-and-other-adventures-in-dance_b_7019478.html","running in tap shoes: choreographer janine molinari on teaching broadway kids and other adventures in dance","0"
"https://www.theonion.com/coworkers-unable-to-put-finger-on-whats-weird-about-gar-1819565551","coworkers unable to put finger on what's weird about gary","1"
"https://www.huffingtonpost.com/entry/selfie-hater-photoshop-battle_us_57a96efde4b0aae2a5a12425","selfie-hating photobomber gets treated to epic photoshop battle","0"
"https://entertainment.theonion.com/mgm-releases-gala-sixth-anniversary-edition-of-son-in-l-1819586441","mgm releases gala sixth-anniversary edition of son-in-law","1"
"https://www.huffingtonpost.com/entry/jeremy-wade-river-monsters_us_571a918ee4b0d4d3f7236a35","how the host of 'river monsters' hopes his show will inspire environmentalism","0"
"https://www.huffingtonpost.com/entry/scary-but-normal-home-noises_us_56785019e4b014efe0d63e98","what it means when your home makes scary noises","0"
"https://www.huffingtonpost.com/entry/turkish-police-raid-isis-safe-houses_us_5775050de4b042fba1cf2f32","turkish police raid isis safe houses, detain 22 islamic state suspects as death toll climbs","0"
"https://www.huffingtonpost.com/entry/taco-bell-candlelight-vigil_us_5a6679e1e4b0e5630072d2be","heartbroken locals hold candlelight vigil for taco bell that burned down","0"
"https://www.theonion.com/historical-archives-last-months-weather-1819570237","historical archives: last month's weather","1"
"https://www.huffingtonpost.com/entry/movies-that-make-you-want_b_5535001.html","movies that make you want to travel every time you watch them","0"
"https://www.huffingtonpost.com/entry/go-directly-to-jail-shirt_n_6083208.html","florida man gets arrested with 'go directly to jail' shirt","0"
"https://www.huffingtonpost.com/entry/jimmy-carter-campus-rapists_n_6271668.html","jimmy carter pushes colleges to get tougher on campus rapists","0"
"https://local.theonion.com/entire-office-clamoring-to-be-introduced-to-coworkers-p-1819575746","entire office clamoring to be introduced to coworker's parents","1"
"https://local.theonion.com/husband-points-out-that-he-vacuumed-1819565709","husband points out that he vacuumed","1"
"https://www.huffingtonpost.com/entry/new-emoticon_n_5332478.html","this new emoticon perfectly explains all your feelings","0"
"https://www.huffingtonpost.com/entry/ezell-ford-arrested-officer_n_6490946.html","lapd officer who killed ezell ford had arrested him 6 years before","0"
"https://www.huffingtonpost.com/entry/obama-refugees-aid_us_57dc2edbe4b04a1497b457ba","obama gathers world leaders to pledge billions in refugee aid","0"
"https://www.huffingtonpost.com/entry/gop-debate-new-hampshire_us_56b6ae10e4b01d80b24696c4","everyone ganged up on marco rubio at saturday's gop debate","0"
"https://www.theonion.com/woman-sensitive-about-that-thing-on-her-face-1819567683","woman sensitive about that thing on her face","1"
"https://www.theonion.com/area-man-gets-terrible-creative-juices-flowing-1819573377","area man gets terrible creative juices flowing","1"
"https://www.huffingtonpost.com/entry/fbi-guns-background-check-seizure_us_5a263584e4b0f9f0203ecd27","thousands of people who failed background checks in 2016 bought guns anyway","0"
"https://www.theonion.com/man-escapes-eritrean-civil-war-to-clean-martini-puke-fr-1819589426","man escapes eritrean civil war to clean martini puke from back of taxi","1"
"https://www.huffingtonpost.com/entry/pope-francis-prison_us_5606c18fe4b0dd850307c791","pope francis visits a troubled, overcrowded prison in philadelphia","0"
"https://www.huffingtonpost.com/entry/life-sexually-transmitted-and-fatal_b_7140970.html","life: sexually-transmitted and fatal","0"
"https://local.theonion.com/stop-sign-taking-forever-to-change-1819591338","stop sign taking forever to change","1"
"https://www.huffingtonpost.com/entry/9-billion-is-a-lot-of-mon_b_6525168.html","$9 billion is a lot of money: how much could you buy with illinois' budget deficit?","0"
"https://local.theonion.com/27-year-old-regrets-funky-cold-medina-tattoo-1819586484","27-year-old regrets 'funky cold medina' tattoo","1"
"https://politics.theonion.com/37-separate-aneurysms-on-verge-of-rupturing-inside-rein-1819592660","37 separate aneurysms on verge of rupturing inside reince priebus' brain","1"
"https://local.theonion.com/report-just-so-you-know-your-younger-sister-probably-1819573976","report: just so you know, your younger sister probably getting laid pretty regularly these days","1"
"https://www.theonion.com/swiss-threaten-ricola-embargo-1819564579","swiss threaten ricola embargo","1"
"https://www.theonion.com/stripper-not-in-phone-book-1819587409","stripper not in phone book","1"
"https://www.theonion.com/er-doctor-secretly-thinks-of-self-as-wards-george-cloon-1819566297","er doctor secretly thinks of self as ward's george clooney","1"
"https://www.theonion.com/yosemite-national-park-completes-construction-on-new-6-1824027777","yosemite national park completes construction on new 6-lane scenic driving trail","1"
"https://www.huffingtonpost.com/entry/lee-daniels-made-star-for-white-people-to-feel-good-about-being-white_us_586fda8be4b099cdb0fcf7a2","lee daniels made 'star' for 'white people to feel good about being white'","0"
"https://www.huffingtonpost.com/entry/miley-cyrus-role-model-_n_7233854.html","here's why miley cyrus is my non-straight, non-binary role model","0"
"https://www.theonion.com/exhausted-olympians-wake-up-early-to-repeat-opening-cer-1822883032","exhausted olympians wake up early to repeat opening ceremony for american time zones","1"
"https://politics.theonion.com/man-with-widely-circulated-penis-pictures-not-the-most-1819575351","man with widely circulated penis pictures not the most humiliated person at podium","1"
"https://www.huffingtonpost.com/entry/flint-michigan-democrats-house-election_us_56e3393de4b0b25c91820345","michigan's congressional hopefuls worry about the next flint","0"
"https://www.huffingtonpost.com/entry/venezuela-election-clashes_us_597ec10ce4b02a8434b760a8","deadly clashes erupt as venezuela holds widely boycotted election","0"
"https://local.theonion.com/thin-mints-exchange-hurried-farewells-as-carol-enters-b-1819591092","thin mints exchange hurried farewells as carol enters breakroom","1"
"https://www.huffingtonpost.com/entry/stop-calling-young-adults-college-kids_us_5900d1ebe4b0768c2682e211","stop calling young adults ""college kids""","0"
"https://www.huffingtonpost.com/entry/ebola-isis-and-our-border_b_6008104.html","ebola, isis and our borders","0"
"https://www.huffingtonpost.com/entry/greece-migrants-rescue_us_57514c26e4b0ed593f140ece","greece rescues hundreds of migrants from sinking ship off crete","0"
"https://local.theonion.com/leaf-that-came-out-too-early-cold-as-shit-1819592748","leaf that came out too early cold as shit","1"
"https://www.theonion.com/report-most-parents-willing-to-entrust-children-to-any-1819578705","report: most parents willing to entrust children to anyone in character costume","1"
"https://www.huffingtonpost.com/entry/black-women-march-viral-photo_us_5a6215cfe4b0125fd6362e7b","this photo of me at the women's march went viral and changed my activism forever","0"
"https://www.huffingtonpost.com/entry/is-your-christmas-present-spying-on-you_b_6379154.html","is your christmas present spying on you?","0"
"https://www.huffingtonpost.com/entry/how-to-use-distractions-t_b_5777724.html","how to use distractions to help your meditation","0"
"https://www.huffingtonpost.com/entry/cats-getting-drunk-to-bla_b_5691056.html","cats getting drunk to 'blame it (on the alcohol)' is the only rehab you'll need today","0"
"https://local.theonion.com/visiting-parents-unknowingly-strike-up-conversation-wit-1819573502","visiting parents unknowingly strike up conversation with parents of dorm's blowjob queen","1"
"https://entertainment.theonion.com/polish-rapper-under-fire-for-use-of-the-word-polack-1819566226","polish rapper under fire for use of the word 'polack'","1"
"https://politics.theonion.com/gop-candidates-fiercely-divided-over-how-much-voltage-b-1819578257","gop candidates fiercely divided over how much voltage border wall should be electrified with","1"
"https://www.huffingtonpost.com/entry/austrias-burgenland-is-full-of-wildlife-and-wine_b_6863382.html","austria's burgenland is full of wildlife and wine","0"
"https://www.theonion.com/kline-not-sure-he-fits-in-at-oppendahl-oppendahl-klin-1819566467","kline not sure he fits in at oppendahl, oppendahl, kline & oppendahl","1"
"https://www.huffingtonpost.com/entry/mom-uses-face-painting-skills-to-turn-kids-into-something-magical_us_57fe850ce4b0e8c198a58e3a","mom uses face-painting skills to turn kids into 'something magical'","0"
"https://www.huffingtonpost.com/entry/trump-lawsuit-over-white-house-book-nonstarter-legal-experts-say_us_5a4ec7dfe4b01e1a4b13f140","trump lawsuit over white house book 'nonstarter,' legal experts say","0"
"https://www.theonion.com/report-u-s-still-leads-world-with-highest-density-of-1819576406","report: u.s. still leads world with highest density of kevins","1"
"https://www.huffingtonpost.com/entry/katie-holmes-making-hats-happen_us_54be8e81e4b059122343a341","katie holmes is making hats happen on the red carpet","0"
"https://www.huffingtonpost.com/entry/cnn-van-jones-donald-trump_us_5823d01fe4b0d9ce6fc0c8ed","cnn's van jones wants trump supporters to face the fear of his presidency","0"
"https://www.huffingtonpost.com/entry/breadwinner-mommies-are-y_b_7627800.html","breadwinner mommies:  are you falling short of your expectations? (or are your expectations falling short?)","0"
"https://entertainment.theonion.com/michael-j-fox-reluctantly-fields-hoverboard-question-d-1819571014","michael j. fox reluctantly fields hoverboard question during parkinson's research benefit","1"
"https://politics.theonion.com/biden-sadly-realizes-this-could-be-last-time-he-throws-1819579530","biden sadly realizes this could be last time he throws lit firecracker into press conference","1"
"https://politics.theonion.com/obama-sarcastically-asks-how-israel-afforded-such-a-gre-1819574703","obama sarcastically asks how israel afforded such a great missile defense system","1"
"https://www.huffingtonpost.com/entry/tim-burton-confirms-beetlejuice-sequel_us_56e2c2dce4b0860f99d89b23","'beetlejuice' sequel is not a go, according to tim burton's rep (updated)","0"
"https://www.theonion.com/dairy-company-introduces-lots-of-pulp-milk-1819568900","dairy company introduces lots-of-pulp milk","1"
"https://www.huffingtonpost.com/entry/wounded-knee_b_5766996.html","i left a little of me at wounded knee","0"
"https://local.theonion.com/arbys-has-been-putting-more-onion-bits-on-their-buns-r-1819572585","'arby's has been putting more onion bits on their buns,' reports man sinking into heavy depression","1"
"https://www.huffingtonpost.com/entry/linda-brown-brown-v-board-of-education-dies-76_us_5ab95c54e4b008c9e5fa5aa1","linda brown, center of brown v. board of education, dies at 76","0"
"https://local.theonion.com/big-wrench-cool-1819590172","big wrench cool","1"
"https://www.huffingtonpost.com/entry/tom-price-insurers-obamacare_us_596b76fae4b01741862825c6","tom price says insurers should 'dust off how they did business before obamacare'","0"
"https://www.theonion.com/dvd-tries-to-pass-off-language-options-scene-selection-1819566561","dvd tries to pass off 'language options,' 'scene selection' as special features","1"
"https://www.huffingtonpost.com/entry/maxine-waters-bill-oreilly-strong-black-woman_us_58db09aae4b054637063198f","maxine waters to bill o'reilly: 'i'm a strong black woman, and i cannot be intimidated'","0"
"https://www.huffingtonpost.com/entry/drilling-sticky-note-trick_us_56c4a2fbe4b0c3c550534bb3","before you drill a hole into a wall, make sure you've got a sticky note handy","0"
"https://local.theonion.com/dad-recounts-amazing-story-of-how-through-quick-thinki-1819571772","dad recounts amazing story of how, through quick thinking, he saved $4.27","1"
"https://www.theonion.com/there-is-beauty-in-decay-says-head-of-federal-highwa-1819578958","'there is beauty in decay,' says head of federal highway administration while surveying nation's crumbling roads","1"
"https://local.theonion.com/group-of-good-looking-people-all-headed-toward-same-pla-1819571146","group of good-looking people all headed toward same place","1"
"https://www.huffingtonpost.com/entry/chesapeake-ceo-indicted_us_56d63e20e4b0bf0dab33d884","former chesapeake ceo mcclendon indicted on conspiracy charges","0"
"https://www.huffingtonpost.com/entry/dwyane-wade-cousin-killed-chicago-shooting_us_57c1a80fe4b02673445052dd","cousin of nba star dwyane wade killed in chicago shooting","0"
"https://entertainment.theonion.com/shakira-just-not-feeling-up-to-jiggling-ass-today-1819589647","shakira just not feeling up to jiggling ass today","1"
"https://www.huffingtonpost.com/entry/taylor-swift-japan-airport_n_7200954.html","taylor swift's arrival causes airport delays in japan","0"
"https://www.theonion.com/pope-francis-lays-hands-on-ailing-u-s-infrastructure-1819578273","pope francis lays hands on ailing u.s. infrastructure","1"
"https://www.huffingtonpost.com/entry/republican-senators-obamacare-repeal_us_596e1f00e4b010d77673e8e1","senate's new plan to repeal but not replace obamacare is dead","0"
"https://www.huffingtonpost.com/entry/trump-protesters-15-hour_us_58a1efe1e4b03df370d8db2b","clinton aide: protesters don't want $15 an hour","0"
"https://www.huffingtonpost.com/entry/10-reasons-its-awesome-to-be-a-black-gay-man_b_6058634.html","10 reasons it's awesome to be a black gay man","0"
"https://www.theonion.com/u-s-mint-introduces-new-double-stuf-quarters-1819592058","u.s. mint introduces new double-stuf quarters","1"
"https://www.huffingtonpost.com/entry/dutch-embassy-trump-tweet_us_5a1f1db0e4b0a8581e6798fe","dutch embassy feels driven to fact-check trump's islamophobic retweet","0"
"https://www.huffingtonpost.com/entry/5-things-i-wish-id-been-told-on-my-wedding-day_us_58e2bc4ae4b02ef7e0e6dfc1","5 things i wish i'd been told on my wedding day","0"
"https://www.huffingtonpost.comhttp://fusion.net/story/334988/steven-universe-summer-of-steven/","'steven universe' is exploring unhealthy relationships for a young, queer audience","0"
"https://www.huffingtonpost.com/entry/rex-tillerson-exxon-mobil-climate_us_585d6ca1e4b0eb5864863a13","rex tillerson supposedly shifted exxon mobil's climate position. except he really didn't.","0"
"https://local.theonion.com/early-stage-threesome-forming-in-corner-of-party-1819573153","early stage threesome forming in corner of party","1"
"https://www.theonion.com/newly-engaged-couple-receives-incredible-outpouring-of-1819576476","newly engaged couple receives incredible outpouring of insincerity from family, friends","1"
"https://www.huffingtonpost.com/entry/under-the-gun-documentary_us_57361490e4b060aa781a38ac","'under the gun' examines both sides of the gun-control debate, even if it will only appeal to one","0"
"https://politics.theonion.com/gop-warns-refugees-likely-to-be-driven-to-terrorism-by-1819578430","gop warns refugees likely to be driven to terrorism by way america would treat them","1"
"https://www.theonion.com/anthropomorphologists-find-earliest-known-evidence-of-b-1819580354","anthropomorphologists find earliest known evidence of banana walking upright","1"
"https://www.huffingtonpost.com/entry/watch-parents-teach-their-kids-about-the-importance-of-consent_us_589e0910e4b094a129eadac9","listen to these parents teach their kids about consent","0"
"https://www.theonion.com/lucky-dead-student-gets-own-page-in-yearbook-1819586473","lucky dead student gets own page in yearbook","1"
"https://www.theonion.com/jesus-loving-co-worker-believes-shes-not-alone-at-lunch-1819565368","jesus-loving co-worker believes she's not alone at lunch table","1"
"https://www.huffingtonpost.com/entry/ronald-pritchett-accused-fast-food_us_56586088e4b08e945feb30df","man accused of killing dad for not getting him fast food","0"
"https://www.theonion.com/nation-confident-team-usa-can-participate-in-world-cup-1819576612","nation confident team usa can participate in world cup","1"
"https://www.huffingtonpost.com/entry/bernie-sanders-jane-sanders-fbi-investigation_us_594fc816e4b0da2c731c2d1d","facing fbi bank fraud investigation, bernie and jane sanders hire lawyers","0"
"https://www.huffingtonpost.com/entry/mattie-rogers-weightlifting-blooper_us_56fd761fe4b0a06d58053706","this weightlifting blooper was funny -- but we all missed the bigger picture","0"
"https://www.huffingtonpost.com/entry/this-bracelet-lets-a-dad-feel-what-its-like-to-be-pregnant-in-his-wrist_us_58af10dbe4b057efdce9e631","this bracelet lets a dad feel what it's like to be pregnant ... in his wrist","0"
"https://entertainment.theonion.com/liver-flees-george-jones-body-1819563983","liver flees george jones' body","1"
"https://www.huffingtonpost.com/entry/top-5-bagel-spots-in-nyc_b_5653272.html","top 5 bagel spots in nyc","0"
"https://www.theonion.com/kodak-nabisco-apologize-for-drunken-one-night-merger-1819565104","kodak, nabisco apologize for drunken one-night merger","1"
"https://www.huffingtonpost.com/entry/finlandia-wine-beer-cheese-glasses_us_5a21d7cde4b03c44072da4d2","would you pay $5,000 for wine and beer glasses made of cheese?","0"
"https://www.huffingtonpost.com/entry/how-blaming-many-sides-hurts-our-children_us_59937ae0e4b0a88ac1bc37fe","how blaming “many sides�? hurts our children","0"
"https://www.huffingtonpost.com/entry/moving-forward-from-charlottesville_us_599b58a4e4b0ac90f2cba94c","moving forward from charlottesville","0"
"https://local.theonion.com/diners-slightly-unnerved-that-waitress-didnt-write-down-1819565892","diners slightly unnerved that waitress didn't write down order","1"
"https://www.huffingtonpost.com/entry/a-crow-didnt-touch-me-i-g_b_6315892.html","a crow didn't touch me, i got my period","0"
"https://www.huffingtonpost.com/entry/hillary-clinton-illinois-primary-rahm-emanuel_us_56e7177ae4b0b25c9182e2bb","people hate rahm emanuel so much it might cost hillary clinton illinois","0"
"https://www.huffingtonpost.com/entry/rick-perry-donald-trump-border-wall_us_5783b228e4b01edea78ea889","rick perry on donald trump's proposed border wall: 'you can't do that'","0"
"https://www.huffingtonpost.com/entry/jewish-refugees-holocaust-trump_us_588bbb21e4b08a14f7e5e7ca","dear president trump: our grandparents were refugees. this is their story.","0"
"https://local.theonion.com/church-sign-vandalized-by-satan-1819588467","church sign vandalized by satan","1"
"https://www.huffingtonpost.com/entry/homelessness-in-the-us-dropped-slightly-since-last-year_us_564e060de4b031745cf03065","homelessness in the us dropped slightly since last year","0"
"https://www.huffingtonpost.com/entry/from-the-maasai-mara-to-t_b_5371048.html","from the maasai mara to the bbc's big cat diary: an interview with jackson looseyia","0"
"https://local.theonion.com/ungrateful-man-just-up-and-dies-after-everything-insura-1819577927","ungrateful man just up and dies after everything insurance company has done for him","1"
"https://www.huffingtonpost.com/entry/senate-probe-russia_us_587963ace4b0e58057fee927","senate panel to probe russian hacking, links to campaigns","0"
"https://politics.theonion.com/hope-hicks-instructed-to-clean-up-all-the-evidence-in-h-1823409115","hope hicks instructed to clean up all the evidence in her office before leaving","1"
"https://www.huffingtonpost.com/entry/gops-confirmation-of-lynch-wont-change-anything-with-obama_b_7096398.html","gop's confirmation of lynch won't change anything with obama","0"
"https://www.huffingtonpost.com/entry/outbad-chronicles-fantasy_b_8297728.html","out-bad chronicles: fantasy from hell","0"
"https://www.huffingtonpost.comhttp://nymag.com/thecut/2016/02/political-power-single-women-c-v-r.html?mid=huffpost_women-pubexchange","the single american woman","0"
"https://local.theonion.com/wheelchair-bound-student-would-have-preferred-to-sit-ou-1819567312","wheelchair-bound student would have preferred to sit out pep rally","1"
"https://www.theonion.com/hands-across-liechtenstein-raises-30-for-liechtenstein-1819564400","'hands across liechtenstein' raises $30 for liechtenstein charities","1"
"https://www.huffingtonpost.com/entry/a-letter-to-ally-parents-from-your-lesbian-friend_us_59ee49dce4b031d8582f576c","a letter to ally parents, from your lesbian friend","0"
"https://www.huffingtonpost.com/entry/muslim-gun-owner-hassan-shibly-islamophobia_us_57e2bfa4e4b08d73b82eefd2","why this muslim american civil rights lawyer decided to buy a handgun","0"
"https://www.theonion.com/male-marsh-wren-chirping-his-balls-off-to-attract-mate-1819590828","male marsh wren chirping his balls off to attract mate","1"
"https://politics.theonion.com/trump-administration-worried-president-burning-through-1819580103","trump administration worried president burning through minority scapegoats at unsustainable rate","1"
"https://politics.theonion.com/obama-lays-out-plan-to-achieve-lasting-peace-talks-in-m-1819577781","obama lays out plan to achieve lasting peace talks in middle east","1"
"https://www.theonion.com/lockheed-martin-engineer-told-to-make-it-sear-faces-off-1819575098","lockheed martin engineer told to make it sear faces off faster","1"
"https://www.huffingtonpost.com/entry/stephen-colbert-facebook-for-restricting-fake-news-trump_us_582c414be4b0e39c1fa71c2e","stephen colbert rips facebook for restricting fake news after trump win","0"
"https://www.huffingtonpost.com/entry/victor-pinchuk-mistral-wa_b_6226632.html","victor pinchuk, mistral warships, and the jews of ukraine","0"
"https://www.theonion.com/sun-dreading-rising-today-1819590481","sun dreading rising today","1"
"https://local.theonion.com/area-man-directs-customers-to-superior-value-in-all-wea-1819590416","area man directs customers to superior value in all-weather radials, yet feels nothing","1"
"https://www.huffingtonpost.com/entry/the-case-for-collective-i_b_6212016.html","the case for collective impact strategies on the local level","0"
"https://www.huffingtonpost.com/entry/scott-pruitt-travel-memo-first-class_us_5af0fa79e4b0c4f19325fd4f","passengers 'lashing out' at scott pruitt justify first-class travel, new epa memo says","0"
"https://www.huffingtonpost.com/entry/trail-to-the-chief_n_6432540.html","trail to the chief: inaugural edition","0"
"https://www.huffingtonpost.com/entry/princess-nokia-racist-subway_us_59de53a4e4b0fdad73b1655e","princess nokia reveals she threw soup on racist subway rider in viral video","0"
"https://politics.theonion.com/constructionist-supreme-court-to-revisit-womens-suffrag-1819568353","constructionist supreme court to revisit women's suffrage","1"
"https://www.huffingtonpost.com/entry/will-ferrell-world-cup-usa-soccer_n_5532985.html","will ferrell is really pumped about the usa-germany game","0"
"https://www.huffingtonpost.com/entry/forgiveness-for-mother-and-child_b_6881228.html","forgiveness for mother and child","0"
"https://www.huffingtonpost.com/entry/caitlyn-jenner-diane-sawyer-new-interview_us_58d2cac6e4b0b22b0d1941c5","caitlyn jenner will get candid with diane sawyer once again","0"
"https://www.huffingtonpost.com/entry/six-infants-drown-when-migrant-boat-capsizes-off-greek-island_us_56362ce0e4b0c66bae5cbd89","6 infants drown when migrant boat capsizes off greek island","0"
"https://www.huffingtonpost.com/entry/on-poetry-awards-figures-_b_5668826.html","on poetry awards: figures and questions","0"
"https://www.huffingtonpost.com/entry/7-ways-to-avoid-looking-like-an-idiot-and-enjoy-a-wine_us_57cf493be4b0f831f7060017","7 ways to look like a pro in a wine tasting room","0"
